year,state,state_po,state_fips,state_cen,state_ic,office,candidate,party_detailed,writein,candidatevotes,totalvotes,version,party_simplified,vote_percentage
1976,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,0.0,755,1677906,20210113,OTHER,0.04499656118995939
1976,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"FORD, GERALD",REPUBLICAN,0.0,153684,297308,20210113,REPUBLICAN,51.69184818437446
1976,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,0.0,136078,297308,20210113,DEMOCRAT,45.77004318753616
1976,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,0.0,3698,297308,20210113,OTHER,1.2438279494665465
1976,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,0.0,2952,297308,20210113,OTHER,0.9929097097959019
1976,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,0.0,269,297308,20210113,OTHER,0.09047856095362385
1976,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,0.0,256,297308,20210113,LIBERTARIAN,0.08610599109341155
1976,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,0.0,142,297308,20210113,OTHER,0.04776191693462672
1976,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,0.0,85,297308,20210113,OTHER,0.028589879855234306
1976,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"BUBAR, BENJAMIN """"BEN""""",PROHIBITION,0.0,63,297308,20210113,OTHER,0.021190146245644248
1976,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,0.0,43,297308,20210113,OTHER,0.014463115691471472
1976,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"ZEIDLER, FRANK",SOCIALIST,0.0,38,297308,20210113,OTHER,0.012781358052928278
1976,OHIO,OH,39,31,24,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,0.0,2009959,4110456,20210113,DEMOCRAT,48.89868666639419
1976,OHIO,OH,39,31,24,US PRESIDENT,"FORD, GERALD",REPUBLICAN,0.0,2000626,4110456,20210113,REPUBLICAN,48.671631565938185
1976,OHIO,OH,39,31,24,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,0.0,58267,4110456,20210113,OTHER,1.4175312909321982
1976,OHIO,OH,39,31,24,US PRESIDENT,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,0.0,15508,4110456,20210113,OTHER,0.3772817419770459
1976,OHIO,OH,39,31,24,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,0.0,8952,4110456,20210113,LIBERTARIAN,0.2177860558536571
1976,OHIO,OH,39,31,24,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,0.0,7817,4110456,20210113,OTHER,0.19017354765505334
1976,OHIO,OH,39,31,24,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,0.0,4833,4110456,20210113,OTHER,0.11757819570383432
1976,OHIO,OH,39,31,24,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,0.0,4364,4110456,20210113,OTHER,0.10616826940855223
1976,OHIO,OH,39,31,24,US PRESIDENT,"JULIUS """"JULES"""", LEVIN",SOCIALIST LABOR,0.0,68,4110456,20210113,OTHER,0.0016543176718106214
1976,OHIO,OH,39,31,24,US PRESIDENT,"BUBAR, BENJAMIN """"BEN""""",PROHIBITION,0.0,62,4110456,20210113,OTHER,0.0015083484654743902
1976,OKLAHOMA,OK,40,73,53,US PRESIDENT,"FORD, GERALD",REPUBLICAN,0.0,545708,1092251,20210113,REPUBLICAN,49.96177618514426
1976,OKLAHOMA,OK,40,73,53,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,0.0,532442,1092251,20210113,DEMOCRAT,48.747220190231
1976,OKLAHOMA,OK,40,73,53,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,0.0,14101,1092251,20210113,OTHER,1.291003624624743
1976,OREGON,OR,41,92,72,US PRESIDENT,"FORD, GERALD",REPUBLICAN,0.0,492120,1029876,20210113,REPUBLICAN,47.78439346096035
1976,OREGON,OR,41,92,72,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,0.0,490407,1029876,20210113,DEMOCRAT,47.61806275706979
1976,OREGON,OR,41,92,72,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,0.0,40207,1029876,20210113,OTHER,3.904062236618777
1976,OREGON,OR,41,92,72,US PRESIDENT,Unknown Candidate,Unknown Party,1.0,6107,1029876,20210113,OTHER,0.5929840097254426
1976,OREGON,OR,41,92,72,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,0.0,1035,1029876,20210113,OTHER,0.10049753562564813
1976,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,0.0,2328677,4620787,20210113,DEMOCRAT,50.39567935072532
1976,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"FORD, GERALD",REPUBLICAN,0.0,2205604,4620787,20210113,REPUBLICAN,47.732215313105755
1976,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",MCCARTHY '76,0.0,50584,4620787,20210113,OTHER,1.0947052958727592
1976,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"MADDOX, LESTER",CONSTITUTION PARTY,0.0,25344,4620787,20210113,OTHER,0.5484779973627869
1976,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,0.0,3009,4620787,20210113,OTHER,0.06511877738575701
1976,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,OTHER,Unknown Party,0.0,2934,4620787,20210113,OTHER,0.06349567725151582
1976,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,0.0,2744,4620787,20210113,OTHER,0.05938382357810476
1976,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,0.0,1891,4620787,20210113,OTHER,0.0409237647180015
1976,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,0.0,227636,410584,20210113,DEMOCRAT,55.44200455935935
1976,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"FORD, GERALD",REPUBLICAN,0.0,181249,410584,20210113,REPUBLICAN,44.144194610603435
1976,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,0.0,715,410584,20210113,LIBERTARIAN,0.17414219745533194
1976,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,0.0,462,410584,20210113,OTHER,0.11252265066344525
1976,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,0.0,334,410584,20210113,OTHER,0.08134754398612708
1976,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"JULIUS """"JULES"""", LEVIN",SOCIALIST LABOR,0.0,188,410584,20210113,OTHER,0.04578843793231105
1976,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,0.0,450807,802583,20210113,DEMOCRAT,56.169517669823556
1976,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"FORD, GERALD",REPUBLICAN,0.0,346149,802583,20210113,REPUBLICAN,43.12937104324413
1976,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,0.0,2996,802583,20210113,OTHER,0.37329472465776126
1976,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,0.0,1950,802583,20210113,OTHER,0.24296552506095945
1976,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,Unknown Candidate,Unknown Party,1.0,681,802583,20210113,OTHER,0.0848510372135966
1976,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"FORD, GERALD",REPUBLICAN,0.0,151505,300678,20210113,REPUBLICAN,50.387790260677534
1976,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,0.0,147068,300678,20210113,DEMOCRAT,48.91212526357099
1976,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,0.0,1619,300678,20210113,LIBERTARIAN,0.5384497701860462
1976,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,0.0,318,300678,20210113,OTHER,0.1057609801847824
1976,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,0.0,168,300678,20210113,OTHER,0.055873725380639755
1976,TENNESSEE,TN,47,62,54,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,0.0,825879,1476346,20210113,DEMOCRAT,55.94074830696869
1976,TENNESSEE,TN,47,62,54,US PRESIDENT,"FORD, GERALD",REPUBLICAN,0.0,633969,1476346,20210113,REPUBLICAN,42.94176297426213
1976,TENNESSEE,TN,47,62,54,US PRESIDENT,"ANDERSON, THOMAS J.",INDEPENDENT,0.0,5769,1476346,20210113,OTHER,0.39076205713294854
1976,TENNESSEE,TN,47,62,54,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,0.0,5004,1476346,20210113,OTHER,0.33894493567226114
1976,TENNESSEE,TN,47,62,54,US PRESIDENT,"MADDOX, LESTER",INDEPENDENT,0.0,2303,1476346,20210113,OTHER,0.15599324277642235
1976,TENNESSEE,TN,47,62,54,US PRESIDENT,"MACBRIDE, ROGER",INDEPENDENT,0.0,1375,1476346,20210113,OTHER,0.09313534903064728
1976,TENNESSEE,TN,47,62,54,US PRESIDENT,"HALL, GUS",INDEPENDENT,0.0,547,1476346,20210113,OTHER,0.037050935214373866
1976,TENNESSEE,TN,47,62,54,US PRESIDENT,"LAROUCHE, LYNDON, JR.",INDEPENDENT,0.0,512,1476346,20210113,OTHER,0.034680217239048294
1976,TENNESSEE,TN,47,62,54,US PRESIDENT,"BUBAR, BENJAMIN """"BEN""""",INDEPENDENT,0.0,442,1476346,20210113,OTHER,0.029938781288397165
1976,TENNESSEE,TN,47,62,54,US PRESIDENT,Unknown Candidate,INDEPENDENT,0.0,316,1476346,20210113,OTHER,0.021404196577225122
1976,TENNESSEE,TN,47,62,54,US PRESIDENT,Unknown Candidate,Unknown Party,1.0,230,1476346,20210113,OTHER,0.015579003837853727
1976,TEXAS,TX,48,74,49,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,0.0,2082319,4071884,20210113,DEMOCRAT,51.1389568072175
1976,TEXAS,TX,48,74,49,US PRESIDENT,"FORD, GERALD",REPUBLICAN,0.0,1953300,4071884,20210113,REPUBLICAN,47.97042351894111
1976,TEXAS,TX,48,74,49,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,0.0,20118,4071884,20210113,OTHER,0.4940710491752712
1976,TEXAS,TX,48,74,49,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,0.0,11442,4071884,20210113,OTHER,0.28100014636959203
1976,TEXAS,TX,48,74,49,US PRESIDENT,Unknown Candidate,Unknown Party,1.0,2982,4071884,20210113,OTHER,0.07323391334330742
1976,TEXAS,TX,48,74,49,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,0.0,1723,4071884,20210113,OTHER,0.04231456495322558
1976,UTAH,UT,49,87,67,US PRESIDENT,"FORD, GERALD",REPUBLICAN,0.0,337908,541218,20210113,REPUBLICAN,62.43473055219893
1976,UTAH,UT,49,87,67,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,0.0,182110,541218,20210113,DEMOCRAT,33.64817873758818
1976,UTAH,UT,49,87,67,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,0.0,13304,541218,20210113,OTHER,2.4581591890883154
1976,UTAH,UT,49,87,67,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,0.0,3907,541218,20210113,OTHER,0.7218902549434794
1976,UTAH,UT,49,87,67,US PRESIDENT,"MACBRIDE, ROGER",LIBERAL PARTY,0.0,2438,541218,20210113,OTHER,0.45046543167448233
1976,UTAH,UT,49,87,67,US PRESIDENT,"MADDOX, LESTER",CONCERNED CITIZENS,0.0,1162,541218,20210113,OTHER,0.21470091534280086
1976,UTAH,UT,49,87,67,US PRESIDENT,"CAMEJO, PETER",INDEPENDENT,0.0,268,541218,20210113,OTHER,0.0495179391668422
1976,UTAH,UT,49,87,67,US PRESIDENT,"HALL, GUS",INDEPENDENT,0.0,121,541218,20210113,OTHER,0.022356979996969797
1976,VERMONT,VT,50,13,6,US PRESIDENT,"FORD, GERALD",REPUBLICAN,0.0,100387,183902,20210113,REPUBLICAN,54.58722580504835
1976,VERMONT,VT,50,13,6,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,0.0,77798,183902,20210113,DEMOCRAT,42.30405324575045
1976,VERMONT,VT,50,13,6,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,0.0,4001,183902,20210113,OTHER,2.1756152733521117
1976,VERMONT,VT,50,13,6,US PRESIDENT,OTHER,Unknown Party,0.0,1090,183902,20210113,OTHER,0.5927069852421398
1976,VERMONT,VT,50,13,6,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,0.0,430,183902,20210113,OTHER,0.23382018683864234
1976,VERMONT,VT,50,13,6,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,0.0,196,183902,20210113,OTHER,0.10657850376831139
1976,VIRGINIA,VA,51,54,40,US PRESIDENT,"FORD, GERALD",REPUBLICAN,0.0,836554,1697094,20210113,REPUBLICAN,49.29332140706408
1976,VIRGINIA,VA,51,54,40,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,0.0,813896,1697094,20210113,DEMOCRAT,47.958215632133516
1976,VIRGINIA,VA,51,54,40,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,0.0,17802,1697094,20210113,OTHER,1.0489695915488477
1976,VIRGINIA,VA,51,54,40,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,0.0,16686,1697094,20210113,OTHER,0.983210122715654
1976,VIRGINIA,VA,51,54,40,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,0.0,7508,1697094,20210113,OTHER,0.4424033082433855
1976,VIRGINIA,VA,51,54,40,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,0.0,4648,1697094,20210113,LIBERTARIAN,0.2738799382945199
1976,WASHINGTON,WA,53,91,73,US PRESIDENT,"FORD, GERALD",REPUBLICAN,0.0,777732,1555534,20210113,REPUBLICAN,49.997749968821
1976,WASHINGTON,WA,53,91,73,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,0.0,717323,1555534,20210113,DEMOCRAT,46.114260440466104
1976,WASHINGTON,WA,53,91,73,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,0.0,36986,1555534,20210113,OTHER,2.3777043767606494
1976,WASHINGTON,WA,53,91,73,US PRESIDENT,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,0.0,8585,1555534,20210113,OTHER,0.5519005049069966
1976,WASHINGTON,WA,53,91,73,US PRESIDENT,OTHER,Unknown Party,0.0,5482,1555534,20210113,OTHER,0.3524191692370594
1976,WASHINGTON,WA,53,91,73,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,0.0,5042,1555534,20210113,LIBERTARIAN,0.32413306298672995
1976,WASHINGTON,WA,53,91,73,US PRESIDENT,"ANDERSON, THOMAS J.",CONSTITUTION PARTY,0.0,1046,1555534,20210113,OTHER,0.06724378894964687
1976,WASHINGTON,WA,53,91,73,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,0.0,905,1555534,20210113,OTHER,0.05817937762851857
1976,WASHINGTON,WA,53,91,73,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,0.0,903,1555534,20210113,OTHER,0.058050804418289796
1976,WASHINGTON,WA,53,91,73,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,0.0,817,1555534,20210113,OTHER,0.05252215637845267
1976,WASHINGTON,WA,53,91,73,US PRESIDENT,"JULIUS """"JULES"""", LEVIN",SOCIALIST LABOR,0.0,713,1555534,20210113,OTHER,0.045836349446556617
1976,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,0.0,435864,750590,20210113,DEMOCRAT,58.06951864533234
1976,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"FORD, GERALD",REPUBLICAN,0.0,314726,750590,20210113,REPUBLICAN,41.93048135466766
1976,WISCONSIN,WI,55,35,25,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,0.0,1040232,2101336,20210113,DEMOCRAT,49.50336357441171
1976,WISCONSIN,WI,55,35,25,US PRESIDENT,"FORD, GERALD",REPUBLICAN,0.0,1004987,2101336,20210113,REPUBLICAN,47.82609730190698
1976,WISCONSIN,WI,55,35,25,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,0.0,34943,2101336,20210113,OTHER,1.6628944633318994
1976,WISCONSIN,WI,55,35,25,US PRESIDENT,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,0.0,8552,2101336,20210113,OTHER,0.4069791789604328
1976,WISCONSIN,WI,55,35,25,US PRESIDENT,"ZEIDLER, FRANK",SOCIALIST,0.0,4298,2101336,20210113,OTHER,0.20453654246631667
1976,WISCONSIN,WI,55,35,25,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,0.0,3814,2101336,20210113,LIBERTARIAN,0.1815035767721107
1976,WISCONSIN,WI,55,35,25,US PRESIDENT,OTHER,Unknown Party,0.0,2430,2101336,20210113,OTHER,0.11564071619198453
1976,WISCONSIN,WI,55,35,25,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,0.0,1691,2101336,20210113,OTHER,0.0804726136134345
1976,WISCONSIN,WI,55,35,25,US PRESIDENT,"JULIUS """"JULES"""", LEVIN",SOCIALIST LABOR,0.0,389,2101336,20210113,OTHER,0.01851203234513662
1976,WYOMING,WY,56,83,68,US PRESIDENT,"FORD, GERALD",REPUBLICAN,0.0,92717,156343,20210113,REPUBLICAN,59.303582507691424
1976,WYOMING,WY,56,83,68,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,0.0,62239,156343,20210113,DEMOCRAT,39.809265525159425
1976,WYOMING,WY,56,83,68,US PRESIDENT,Unknown Candidate,Unknown Party,1.0,1387,156343,20210113,OTHER,0.8871519671491529
1980,ALABAMA,AL,1,63,41,US PRESIDENT,"REAGAN, RONALD",REPUBLICAN,0.0,654192,1341929,20210113,REPUBLICAN,48.75012016284021
1980,ALABAMA,AL,1,63,41,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,0.0,636730,1341929,20210113,DEMOCRAT,47.448859067804634
1980,ALABAMA,AL,1,63,41,US PRESIDENT,"ANDERSON, JOHN B.",INDEPENDENT,0.0,16481,1341929,20210113,OTHER,1.2281573764334774
1980,ALABAMA,AL,1,63,41,US PRESIDENT,"RARICK, JOHN",CONSERVATIVE,0.0,15010,1341929,20210113,OTHER,1.1185390583257384
1980,ALABAMA,AL,1,63,41,US PRESIDENT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,0.0,13318,1341929,20210113,LIBERTARIAN,0.992451910645049
1980,ALABAMA,AL,1,63,41,US PRESIDENT,"BUBAR, BENJAMIN """"BEN""""",STATESMAN,0.0,1743,1341929,20210113,OTHER,0.1298876468129089
1980,ALABAMA,AL,1,63,41,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,0.0,1629,1341929,20210113,OTHER,0.12139241345853619
1980,ALABAMA,AL,1,63,41,US PRESIDENT,"DEBERRY, CLIFTON",SOCIALIST WORKERS,0.0,1303,1341929,20210113,OTHER,0.09709902684866338
1980,ALABAMA,AL,1,63,41,US PRESIDENT,"MCREYNOLDS, DAVID",SOCIALIST,0.0,1006,1341929,20210113,OTHER,0.07496670837279767
1980,ALABAMA,AL,1,63,41,US PRESIDENT,"COMMONER, BARRY",CITIZENS,0.0,517,1341929,20210113,OTHER,0.03852662845798846
1980,ALASKA,AK,2,94,81,US PRESIDENT,"REAGAN, RONALD",REPUBLICAN,0.0,86112,158445,20210113,REPUBLICAN,54.34819653507527
1980,ALASKA,AK,2,94,81,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,0.0,41842,158445,20210113,DEMOCRAT,26.40790179557575
1980,ALASKA,AK,2,94,81,US PRESIDENT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,0.0,18479,158445,20210113,LIBERTARIAN,11.66272208021711
1980,ALASKA,AK,2,94,81,US PRESIDENT,"ANDERSON, JOHN B.",INDEPENDENT,0.0,11155,158445,20210113,OTHER,7.0402978951686705
1980,ALASKA,AK,2,94,81,US PRESIDENT,Unknown Candidate,Unknown Party,1.0,857,158445,20210113,OTHER,0.5408816939632048
1980,ARIZONA,AZ,4,86,61,US PRESIDENT,"REAGAN, RONALD",REPUBLICAN,0.0,529688,873945,20210113,REPUBLICAN,60.60884838290739
1980,ARIZONA,AZ,4,86,61,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,0.0,246843,873945,20210113,DEMOCRAT,28.244683589928428
1980,ARIZONA,AZ,4,86,61,US PRESIDENT,"ANDERSON, JOHN B.",INDEPENDENT,0.0,76952,873945,20210113,OTHER,8.805130757656373
1980,ARIZONA,AZ,4,86,61,US PRESIDENT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,0.0,18784,873945,20210113,LIBERTARIAN,2.149334340261687
1980,ARIZONA,AZ,4,86,61,US PRESIDENT,"DEBERRY, CLIFTON",SOCIALIST WORKERS,0.0,1100,873945,20210113,OTHER,0.12586604420186626
1980,ARIZONA,AZ,4,86,61,US PRESIDENT,"COMMONER, BARRY",CITIZENS,0.0,551,873945,20210113,OTHER,0.06304744577748028
1980,ARIZONA,AZ,4,86,61,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,0.0,25,873945,20210113,OTHER,0.0028605919136787785
1980,ARIZONA,AZ,4,86,61,US PRESIDENT,"GRISWOLD, DEIRDRE",WORKERS WORLD,0.0,2,873945,20210113,OTHER,0.00022884735309430226
1980,ARKANSAS,AR,5,71,42,US PRESIDENT,"REAGAN, RONALD",REPUBLICAN,0.0,403164,837582,20210113,REPUBLICAN,48.13427222648051
1980,ARKANSAS,AR,5,71,42,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,0.0,398041,837582,20210113,DEMOCRAT,47.522630620046755
1980,ARKANSAS,AR,5,71,42,US PRESIDENT,"ANDERSON, JOHN B.",INDEPENDENT,0.0,22468,837582,20210113,OTHER,2.682483625483833
1980,ARKANSAS,AR,5,71,42,US PRESIDENT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,0.0,8970,837582,20210113,LIBERTARIAN,1.070939919912319
1980,ARKANSAS,AR,5,71,42,US PRESIDENT,"COMMONER, BARRY",CITIZENS,0.0,2345,837582,20210113,OTHER,0.2799725877585717
1980,ARKANSAS,AR,5,71,42,US PRESIDENT,"BUBAR, BENJAMIN """"BEN""""",STATESMAN,0.0,1350,837582,20210113,OTHER,0.1611782488162353
